,passenger_count,distances,trip_duration
148366,5,2607,1070
148367,1,2318,520
148368,1,1124,133
148369,1,1600,906
148370,3,4651,1081
148371,1,4474,1123
148372,1,1309,412
148373,2,3148,434
148374,1,4078,1313
148375,1,1218,413
148376,1,2233,803
148377,1,2466,897
148378,2,3096,1147
148379,1,13486,1190
148380,2,1816,354
148381,1,2141,352
148382,5,1090,530
148383,1,915,270
148384,1,1459,881
148385,2,1020,413
148386,5,1493,388
148387,2,19142,3196
148388,1,967,485
148389,1,1623,1004
148390,1,1031,286
148391,1,1925,726
148392,3,2250,789
148393,1,1763,439
148394,1,538,178
148395,3,1502,475
148396,1,1552,387
148397,2,3602,1323
148398,3,2793,1009
148399,3,1275,400
148400,1,7510,1461
148401,3,1961,429
148402,2,2243,660
148403,1,7765,1747
148404,1,4553,1292
148405,1,21223,1656
148406,2,20218,2163
148407,5,1776,965
148408,1,1134,320
148409,4,6493,1219
148410,1,632,261
148411,1,6233,1501
148412,2,1833,713
148413,2,1487,493
148414,1,1841,1167
148415,1,3295,1185
148416,2,2764,1520
148417,4,233,44
148418,2,523,417
148419,1,955,193
148420,1,2204,762
148421,1,2829,592
148422,1,21075,5020
148423,1,3652,553
148424,5,4685,1416
148425,2,3124,974
148426,2,5830,1677
148427,1,3526,1270
148428,1,1422,677
148429,3,24746,3955
148430,1,1235,679
148431,1,263,94
148432,3,1098,222
148433,5,968,372
148434,2,2139,901
148435,1,2192,669
148436,2,1483,426
148437,2,10163,2531
148438,1,982,233
148439,1,2033,482
148440,1,1155,387
148441,2,4914,1471
148442,3,2538,1402
148443,1,1201,1284
148444,1,7986,1414
148445,1,999,241
148446,1,1993,545
148447,1,3921,1206
148448,1,2306,1298
148449,2,1017,700
148450,6,2379,514
148451,1,1839,605
148452,1,3886,1803
148453,1,2434,542
148454,1,1978,737
148455,5,1691,391
148456,6,2989,526
148457,1,4253,1741
148458,4,3550,832
148459,1,6506,3026
148460,2,1783,309
148461,1,897,266
148462,1,4999,946
148463,5,1898,418
148464,1,1964,862
148465,1,3043,604
148466,1,1060,296
148467,4,871,337
148468,1,1085,289
148469,1,556,164
148470,3,2215,1010
148471,1,2705,829
148472,1,1505,920
148473,5,4019,1170
148474,1,1560,423
148475,2,1084,251
148476,3,1621,760
148477,1,2326,998
148478,1,731,320
148479,1,1685,489
148480,1,1559,1385
148481,1,1940,703
148482,6,1438,279
148483,6,5935,1366
148484,1,1478,1044
148485,1,1058,431
148486,1,760,62
148487,1,1162,499
148488,1,2101,663
148489,1,4394,668
148490,1,5533,1003
148491,1,796,801
148492,2,1354,1102
148493,1,5119,1037
148494,1,1732,575
148495,2,1911,213
148496,5,3372,1119
148497,1,2023,448
148498,5,1032,602
148499,2,1254,213
148500,2,2728,1108
148501,1,2466,518
148502,1,3013,1009
148503,1,2377,987
148504,5,1578,1338
148505,2,969,281
148506,1,1065,247
148507,6,3265,515
148508,2,9242,1508
148509,1,11526,2381
148510,5,20212,2518
148511,1,45,22
148512,1,2351,324
148513,1,2534,719
148514,1,3400,434
148515,1,13413,1335
148516,1,1345,845
148517,1,0,16
148518,2,9270,1545
148519,1,1823,696
148520,6,2391,1709
148521,1,774,280
148522,1,1652,533
148523,1,1560,242
148524,1,9774,2087
148525,1,8574,1724
148526,1,4593,1265
148527,1,2465,886
148528,1,1586,1369
148529,1,3283,1130
148530,1,1974,870
148531,1,3463,952
148532,1,1774,794
148533,1,975,265
148534,1,2644,978
148535,1,3548,457
148536,5,2296,1290
148537,3,1261,567
148538,5,13756,2300
148539,1,6823,1391
148540,1,6091,566
148541,2,3534,1561
148542,1,633,354
148543,3,6105,1670
148544,2,2043,1011
148545,2,1445,371
148546,1,4354,1114
148547,5,1347,1423
148548,1,5817,1666
148549,2,431,74
148550,1,20083,1433
148551,1,1229,358
148552,2,763,246
148553,1,2177,642
148554,1,4271,1003
148555,2,1554,712
148556,1,2090,866
148557,1,1310,211
148558,2,488,244
148559,1,1434,674
148560,1,1562,1075
148561,1,2171,594
148562,1,1094,817
148563,3,1325,217
148564,1,11158,1414
148565,1,3235,430
148566,1,1048,233
148567,1,2354,641
148568,2,8043,1668
148569,5,1345,477
148570,4,2970,695
148571,1,1022,284
148572,1,1668,360
148573,1,1555,412
148574,1,6529,1134
148575,1,689,99
148576,1,863,379
148577,1,1025,580
148578,6,1040,451
148579,1,1978,394
148580,1,3354,690
148581,1,1035,346
148582,5,648,258
148583,1,818,344
148584,1,2501,798
148585,1,4149,417
148586,1,1377,277
148587,4,433,176
148588,1,2799,609
148589,1,1761,444
148590,1,10170,1916
148591,1,9107,1667
148592,3,4757,857
148593,2,1435,427
148594,1,1878,1327
148595,5,4998,1137
148596,4,11783,1560
148597,2,3113,1557
148598,2,579,147
148599,1,1027,282
148600,1,989,153
148601,1,17749,2469
148602,6,951,282
148603,1,470,150
148604,1,1537,384
148605,2,2260,572
148606,1,2251,1140
148607,2,11672,1891
148608,3,625,522
148609,1,1284,397
148610,6,3598,1094
148611,1,4245,1025
148612,1,771,253
148613,1,15705,2397
148614,1,1870,544
148615,1,6977,2146
148616,2,2108,668
148617,5,10116,1072
148618,1,30,16
148619,1,227,146
148620,1,4693,726
148621,1,1952,616
148622,1,1518,302
148623,1,1988,391
148624,1,3985,1389
148625,1,1748,403
148626,1,3374,995
148627,1,10406,1086
148628,4,1143,530
148629,1,2646,727
148630,1,4240,1128
148631,1,2208,349
148632,1,1921,1019
148633,1,667,262
148634,1,3920,1120
148635,4,5756,1435
148636,2,2130,608
148637,2,22352,4351
148638,1,5034,1120
148639,1,869,464
148640,1,2919,593
148641,3,37,770
148642,2,1317,337
148643,1,1172,288
148644,1,1931,445
148645,1,5276,2023
148646,1,2127,333
148647,1,1975,581
148648,1,2346,280
148649,1,1763,1197
148650,1,1289,388
148651,1,2767,654
148652,5,3801,1178
148653,1,7771,1376
148654,1,7,40
148655,2,1518,433
148656,5,4918,946
148657,1,7156,910
148658,1,733,220
148659,5,2370,491
148660,1,891,698
148661,1,2513,877
148662,2,2390,819
148663,2,4512,1045
148664,1,3435,768
148665,1,0,19
148666,2,2019,601
148667,1,2403,624
148668,1,9228,1312
148669,2,9457,1704
148670,3,1120,775
148671,1,5459,529
148672,3,1198,474
148673,1,996,279
148674,1,0,11
148675,1,999,357
148676,1,1110,396
148677,3,1865,716
148678,1,673,182
148679,1,959,570
148680,1,3745,766
148681,1,2001,1328
148682,1,9829,2746
148683,1,1140,653
148684,1,854,352
148685,1,0,13
148686,1,4112,798
148687,1,2999,422
148688,2,2258,223
148689,1,4301,1626
148690,1,1114,366
148691,1,847,344
148692,5,17687,2584
148693,1,1659,473
148694,1,18486,2034
148695,2,1805,346
148696,1,4083,907
148697,6,879,369
148698,6,941,515
148699,2,2147,1062
148700,2,2719,1130
148701,1,2590,85907
148702,1,2929,1571
148703,4,3104,607
148704,1,1228,682
148705,1,1622,419
148706,1,7848,1889
148707,2,748,229
148708,1,1462,563
148709,6,1513,423
148710,1,8510,1418
148711,1,1928,888
148712,1,2328,489
148713,2,1509,494
148714,1,601,216
148715,5,1476,561
148716,2,787,694
148717,2,740,211
148718,1,5760,1375
148719,1,3769,1050
148720,1,1955,407
148721,1,8707,1482
148722,1,3195,847
148723,2,1986,1089
148724,1,5499,926
148725,1,7074,1206
148726,1,22483,1488
148727,1,1264,552
148728,1,19932,2290
148729,1,1167,319
148730,1,7873,1413
148731,1,947,370
148732,1,1465,400
148733,6,2572,645
148734,1,1193,434
148735,1,2789,1045
148736,1,5786,1697
148737,3,3882,1861
148738,3,2350,667
148739,1,40716,3959
148740,1,2612,1023
148741,1,2606,433
148742,1,1215,168
148743,3,2035,1158
148744,5,413,194
148745,1,4062,1445
148746,1,2975,1491
148747,1,10409,1819
148748,1,3,9
148749,1,2545,443
148750,5,1439,430
148751,1,781,268
148752,1,2415,650
148753,6,810,170
148754,1,3917,1276
148755,1,255,63
148756,1,1333,638
148757,5,1022,220
148758,1,1807,607
148759,1,495,408
148760,3,2421,771
148761,1,1586,838
148762,1,2010,629
148763,5,2353,951
148764,1,1211,277
148765,1,2167,1175
148766,1,1798,974
148767,2,5825,1081
148768,1,1920,915
148769,1,683,211
148770,1,2755,1319
148771,1,7996,1026
148772,1,2238,790
148773,1,1682,181
148774,1,9241,3499
148775,3,4901,893
148776,1,1357,354
148777,1,3660,652
148778,6,1717,481
148779,1,1243,293
148780,1,793,301
148781,1,7777,751
148782,1,1857,685
148783,1,1036,531
148784,6,9623,1178
148785,1,890,298
148786,1,345,337
148787,2,2371,556
148788,6,1541,931
148789,3,2303,304
148790,1,1200,349
148791,1,5534,1922
148792,1,1333,292
148793,5,3514,415
148794,2,1193,426
148795,2,4385,1138
148796,1,1633,482
148797,3,13438,2474
148798,1,426,112
148799,1,2504,491
148800,1,6646,1168
148801,5,0,780
148802,1,1180,704
148803,2,3500,979
148804,1,1343,436
148805,1,1785,497
148806,1,3701,942
148807,1,4512,591
148808,1,3047,847
148809,1,1393,720
148810,1,2145,701
148811,1,2524,1073
148812,1,531,451
148813,1,9416,1346
148814,1,1756,335
148815,5,1634,412
148816,1,561,173
148817,1,1415,575
148818,2,12801,1172
148819,2,2792,712
148820,1,622,806
148821,2,707,657
148822,1,2034,308
148823,1,3259,1323
148824,1,929,687
148825,1,4143,674
148826,2,2459,768
148827,1,1392,331
148828,1,2345,571
148829,2,1209,266
148830,1,4554,897
148831,6,3931,1711
148832,1,2599,690
148833,1,3525,635
148834,1,3897,1230
148835,1,1155,851
148836,1,4626,914
148837,1,3658,1031
148838,1,4821,955
148839,4,3965,442
148840,1,4447,832
148841,2,1501,366
148842,1,70,23
148843,1,1668,462
148844,1,474,898
148845,1,5993,993
148846,1,1919,847
148847,1,3105,428
148848,1,982,284
148849,3,3184,1270
148850,6,1622,591
148851,1,744,256
148852,1,2468,505
148853,1,4054,611
148854,5,781,1139
148855,4,11882,2392
148856,1,4730,2000
148857,1,4442,1068
148858,1,2960,1358
148859,1,2930,742
148860,4,1969,409
148861,1,4760,691
148862,1,3855,1222
148863,1,3095,886
148864,1,2015,774
148865,1,5415,711
148866,1,2708,1209
148867,1,2588,524
148868,1,3397,628
148869,2,10451,5220
148870,1,5433,596
148871,6,1727,404
148872,1,841,619
148873,1,2274,889
148874,2,2588,705
148875,1,3198,1109
148876,5,905,351
148877,1,76,894
148878,1,19419,3131
148879,1,3916,1309
148880,1,3138,921
148881,2,1485,455
148882,1,5141,1452
148883,1,1456,564
148884,1,1506,687
148885,1,1985,374
148886,2,1912,563
148887,1,2386,878
148888,1,1551,308
148889,1,1776,367
148890,1,2570,961
148891,2,1594,353
148892,1,2590,832
148893,1,1342,314
148894,1,1593,426
148895,1,1853,666
148896,1,11725,1109
148897,1,1548,305
148898,1,5551,798
148899,1,3324,1567
148900,1,1892,1006
148901,3,2084,521
148902,1,4368,1281
148903,1,4791,796
148904,1,1449,506
148905,4,1612,350
148906,1,6184,1218
148907,1,1615,645
148908,1,5147,1301
148909,1,2072,790
148910,1,7229,992
148911,1,1867,90
148912,5,1671,416
148913,6,1150,998
148914,2,5455,1219
148915,1,3462,741
148916,1,2186,398
148917,1,3234,469
148918,1,1148,397
148919,5,10148,3764
148920,1,1289,184
148921,1,3747,902
148922,1,1153,334
148923,1,938,158
148924,1,1593,431
148925,1,2701,1414
148926,1,3238,504
148927,1,2681,791
148928,1,832,512
148929,1,1152,207
148930,1,2816,1074
148931,1,1016,300
148932,3,1492,726
148933,1,3215,818
148934,1,126,3990
148935,1,1804,687
148936,1,3338,924
148937,1,901,359
148938,1,1927,718
148939,1,926,727
148940,1,2912,632
148941,1,4282,984
148942,1,1417,394
148943,1,6088,1561
148944,1,816,270
148945,1,13276,3060
148946,1,2212,931
148947,1,3002,616
148948,1,825,161
148949,2,3314,660
148950,2,2542,541
148951,1,2732,1603
148952,1,2805,1026
148953,4,1322,308
148954,1,480,134
148955,1,3211,1035
148956,5,20655,3585
148957,2,2202,714
148958,2,1571,272
148959,2,3069,833
148960,1,3297,440
148961,1,2038,495
148962,3,2445,225
148963,3,674,253
148964,3,2590,511
148965,1,2819,253
148966,1,1161,357
148967,1,3426,1836
148968,1,3065,1057
148969,1,2303,635
148970,1,2359,471
148971,1,1340,489
148972,1,1626,511
148973,1,595,151
148974,1,1555,410
148975,1,938,404
148976,2,2393,505
148977,1,1701,391
148978,1,2870,732
148979,1,623,549
148980,1,1027,542
148981,1,3624,995
148982,1,390,376
148983,1,10511,1614
148984,1,1614,251
148985,1,800,44
148986,1,3766,1062
148987,1,2993,597
148988,1,1431,658
148989,5,4054,559
148990,1,1154,196
148991,2,1332,367
148992,5,625,263
148993,1,7754,1902
148994,1,3715,756
148995,1,1685,322
148996,1,4571,705
148997,5,1243,504
148998,1,3646,1230
148999,2,9528,3642
149000,1,9695,2048
149001,1,533,719
149002,6,2237,799
149003,1,759,214
149004,1,741,421
149005,1,3301,941
149006,1,2938,1012
149007,1,1087,322
149008,1,1798,751
149009,1,3834,1031
149010,1,1414,462
149011,1,0,1
149012,1,1002,725
149013,6,1737,547
149014,1,934,250
149015,1,1871,452
149016,1,19625,2730
149017,2,19867,1979
149018,1,3869,632
149019,1,11702,1259
149020,1,1138,86203
149021,1,868,718
149022,1,3245,943
149023,3,1107,484
149024,1,658,385
149025,1,1079,559
149026,4,5412,837
149027,1,1183,384
149028,1,1137,286
149029,1,3079,1557
149030,1,2459,1211
149031,1,2953,445
149032,1,1056,112
149033,2,4582,1358
149034,1,9336,2427
149035,1,3998,949
149036,2,3284,1176
149037,1,1666,534
149038,1,876,121
149039,1,2848,470
149040,3,2242,624
149041,5,1043,109
149042,1,1755,491
149043,1,1189,658
149044,1,2319,727
149045,1,3581,683
149046,2,1408,166
149047,2,3761,910
149048,1,1907,992
149049,6,17047,2773
149050,2,2863,732
149051,1,2732,550
149052,1,1095,531
149053,1,867,643
149054,1,17840,3912
149055,2,945,305
149056,6,693,297
149057,1,1523,254
149058,1,17065,1199
149059,3,3827,1655
149060,1,3317,1413
149061,1,3780,418
149062,1,14909,1488
149063,1,989,272
149064,1,11349,1084
149065,1,635,596
149066,1,1455,298
149067,1,1353,751
149068,1,5617,929
149069,1,1172,904
149070,1,2797,1290
149071,3,2889,1615
149072,1,1046,349
149073,1,981,617
149074,3,431,117
149075,1,2542,754
149076,1,612,242
149077,1,286,28
149078,2,3272,411
149079,1,1110,583
149080,2,1007,792
149081,1,1759,840
149082,1,798,142
149083,1,20454,2222
149084,3,2310,486
149085,1,1016,389
149086,2,2956,1470
149087,1,11853,997
149088,1,1432,540
149089,1,1250,790
149090,1,1395,679
149091,1,4968,1717
149092,1,1887,380
149093,6,2362,565
149094,1,2436,697
149095,1,904,259
149096,1,277,93
149097,2,492,216
149098,1,5545,1176
149099,5,462,241
149100,1,906,802
149101,5,1419,710
149102,1,1887,637
149103,1,5600,1119
149104,1,1100,319
149105,1,932,380
149106,1,800,351
149107,6,3383,1962
149108,1,830,281
149109,1,1046,313
149110,2,3633,85510
149111,1,1733,331
149112,1,2179,767
149113,1,1274,315
149114,4,954,406
149115,1,2647,761
149116,1,1851,609
149117,1,821,159
149118,1,917,477
149119,1,75,71
149120,1,1578,595
149121,4,114,3143
149122,1,1978,1320
149123,1,1394,940
149124,1,1904,554
149125,1,1919,242
149126,1,19918,3215
149127,1,6442,1125
149128,1,9041,2147
149129,1,9184,1592
149130,1,885,251
149131,2,5546,1482
149132,6,1336,1060
149133,1,292,190
149134,1,371,301
149135,2,1412,455
149136,1,1282,399
149137,2,2556,1389
149138,1,1971,954
149139,1,4129,1036
149140,2,10358,1603
149141,1,1249,489
149142,1,694,198
149143,3,1694,1274
149144,4,915,556
149145,1,1351,343
149146,1,1337,318
149147,1,2258,395
149148,2,3134,555
149149,1,3060,669
149150,1,800,343
149151,1,4660,1540
149152,1,1656,620
149153,1,5954,600
149154,5,386,94
149155,1,1302,548
149156,2,7058,1059
149157,1,631,187
149158,1,1011,358
149159,1,2207,1252
149160,6,943,735
149161,5,5860,1380
149162,6,5920,1077
149163,1,866,173
149164,2,949,315
149165,1,178,138
149166,1,1224,439
149167,1,5868,787
149168,2,6160,1199
149169,2,5519,1040
149170,2,1724,590
149171,1,847,307
149172,1,2205,1008
149173,1,1449,356
149174,1,1442,733
149175,1,2333,360
149176,6,5874,922
149177,1,626,253
149178,1,1313,529
149179,1,1137,377
149180,3,1615,595
149181,1,2762,605
149182,1,8132,1037
149183,2,3760,589
149184,1,6047,939
149185,1,2317,649
149186,2,4839,1003
149187,1,6543,1011
149188,1,983,343
149189,1,3373,892
149190,1,2757,538
149191,2,1076,288
149192,1,5423,2161
149193,1,1614,489
149194,1,2964,970
149195,1,1891,323
149196,4,1756,752
149197,1,3978,318
149198,6,612,235
149199,1,4083,691
149200,1,4347,1797
149201,1,1291,486
149202,1,8966,1438
149203,2,849,314
149204,1,5856,2346
149205,2,0,24
149206,1,3618,1236
149207,2,443,189
149208,1,2599,733
149209,1,1748,511
149210,1,2541,1166
149211,1,3518,1315
149212,1,1459,307
149213,1,1687,451
149214,2,3608,702
149215,1,5000,1474
149216,1,2892,374
149217,5,1678,685
149218,1,2956,826
149219,1,1366,228
149220,1,7230,1486
149221,2,3457,858
149222,5,9682,1593
149223,1,1068,158
149224,6,3892,1513
149225,1,2380,1048
149226,2,4919,747
149227,2,1079,410
149228,1,12617,2043
149229,2,10633,1544
149230,1,4196,1084
149231,2,3282,725
149232,1,1558,208
149233,1,3038,515
149234,1,709,129
149235,2,1669,532
149236,1,2074,721
149237,1,3688,1118
149238,1,6031,998
149239,1,807,376
149240,1,943,363
149241,2,6240,970
149242,1,3407,644
149243,1,1258,266
149244,1,1885,349
149245,2,2544,728
149246,1,1189,436
149247,1,8194,974
149248,3,5127,1135
149249,1,9016,997
149250,1,1598,1055
149251,1,7545,995
149252,4,10637,1323
149253,5,619,377
149254,1,4848,1708
149255,1,2602,652
149256,1,4165,434
149257,1,1429,214
149258,1,5606,1274
149259,2,4270,798
149260,1,3014,846
149261,1,7020,1506
149262,1,1938,428
149263,1,2457,506
149264,1,4381,812
149265,1,4200,727
149266,2,15003,3121
149267,1,1254,428
149268,1,2237,579
149269,3,5351,2739
149270,3,1150,502
149271,1,1367,496
149272,1,2346,203
149273,1,1563,454
149274,1,1105,357
149275,2,2257,689
149276,1,1411,406
149277,1,878,181
149278,3,3997,1462
149279,1,1766,614
149280,1,1057,343
149281,1,6077,1385
149282,1,3680,860
149283,1,1818,674
149284,1,616,234
149285,1,1666,563
149286,1,1607,513
149287,1,640,182
149288,2,2421,1026
149289,1,1156,311
149290,1,1122,135
149291,1,5815,1807
149292,1,570,182
149293,1,887,287
149294,1,4428,1057
149295,5,1818,640
149296,1,2073,847
149297,1,19574,3204
149298,3,700,154
149299,1,430,168
149300,2,3253,1707
149301,1,2675,711
149302,1,567,277
149303,2,5071,768
149304,1,1042,394
149305,2,1253,306
149306,1,4173,1577
149307,1,1824,954
149308,1,691,405
149309,1,6861,1579
149310,6,976,530
149311,1,1574,196
149312,1,4567,1092
149313,1,20002,2117
149314,1,1694,1605
149315,1,1407,1198
149316,5,1745,539
149317,2,6324,2048
149318,1,10577,1300
149319,2,1202,440
149320,1,3119,567
149321,5,1027,358
149322,1,2016,656
149323,1,2820,925
149324,1,2993,632
149325,3,2235,629
149326,1,5688,1836
149327,4,668,145
149328,1,9884,1745
149329,1,1368,658
149330,1,3438,824
149331,1,5415,1554
149332,1,8585,1033
149333,1,2243,1046
149334,3,2803,947
149335,1,8928,4660
149336,1,3338,799
149337,1,718,194
149338,2,23232,1955
149339,1,6737,947
149340,1,4007,1225
149341,1,1426,929
149342,2,3161,1486
149343,1,1317,336
149344,1,2749,1178
149345,1,1697,302
149346,5,678,485
149347,5,1255,253
149348,1,4285,1072
149349,1,1550,162
149350,1,4062,834
149351,1,9303,1213
149352,1,4268,838
149353,1,490,205
149354,1,3484,958
149355,2,1098,388
149356,3,1914,393
149357,1,3184,1168
149358,1,2074,369
149359,1,10278,1833
149360,1,9309,1838
149361,1,3095,426
149362,2,2081,339
149363,5,3407,2011
149364,1,741,200
149365,2,1143,732
149366,1,2745,1299
149367,3,3161,538
149368,1,8338,1435
149369,1,9077,838
149370,1,18236,3254
149371,5,1511,457
149372,2,470,148
149373,1,4939,881
149374,1,7328,799
149375,1,13545,3092
149376,1,5568,970
149377,2,2601,1014
149378,1,1227,337
149379,1,829,320
149380,1,1549,585
149381,1,4378,1509
149382,1,3767,922
149383,1,1776,529
149384,1,1016,870
149385,1,3436,844
149386,5,1429,500
149387,1,2393,795
149388,1,2306,685
149389,2,1025,445
149390,4,9461,930
149391,1,4972,822
149392,1,1813,992
149393,5,1704,295
149394,1,2213,837
149395,1,2324,666
149396,1,1563,394
149397,1,5185,1472
149398,1,1034,288
149399,1,1345,587
149400,1,1873,1336
149401,1,215,511
149402,1,7291,2409
149403,1,3064,1170
149404,2,2038,456
149405,1,1724,444
149406,3,1716,451
149407,4,5756,1425
149408,2,3916,1087
149409,2,1545,565
149410,1,857,277
149411,1,2796,279
149412,1,8989,1254
149413,2,9144,2044
149414,1,1210,501
149415,1,3226,628
149416,1,1798,548
149417,1,3099,837
149418,1,4263,700
149419,1,2538,1014
149420,1,2347,979
149421,5,1603,473
149422,1,8369,1270
149423,1,21367,4001
149424,1,5149,943
149425,1,3385,960
149426,1,1706,336
149427,1,386,240
149428,1,1876,528
149429,2,21722,2575
149430,1,2073,264
149431,1,4175,593
149432,1,703,878
149433,1,1855,556
149434,6,1175,227
149435,3,680,222
149436,1,2044,326
149437,1,1586,264
149438,1,977,432
149439,1,821,258
149440,1,2049,588
149441,1,1588,555
149442,1,2983,2330
149443,2,4848,707
149444,1,5180,1290
149445,1,1713,334
149446,2,3266,593
149447,1,867,220
149448,1,13981,1664
149449,1,5599,1762
149450,1,2333,1155
149451,1,2026,567
149452,1,3356,1137
149453,1,705,215
149454,1,423,160
149455,2,1265,506
149456,1,4448,1115
149457,1,1666,339
149458,1,12200,2088
149459,1,2010,459
149460,1,662,311
149461,1,775,217
149462,1,3905,1458
149463,1,20626,2734
149464,1,3438,866
